Date,Alternatives - Global Macro,Alternative - Liquid Alts,Alternatives - Hedge Funds,Cash,Commodities - Commodities ex Precious Metals,Commodities - Gold,Equity - Asia ex Japan (USD),Equity - EU (USD),Equity - Japan (USD),Equity - China A (USD),Equity - US Large Cap,Equity - US Large Cap Growth,Equity - US Large Cap Value,Equity - US Small Cap,Equity - Global ex US (USD),Equity - EM (USD),Fixed Income -Mortgage-Backed Assets,Fixed Income - US High Yield,Fixed Income - US Investment Grade,Fixed Income - EM (USD),Fixed Income - US Treasury,Fixed Income - EUR Treasury,Fixed Income - EM Local CCY (USD Hedge),Fixed Income - GBP Gilts,Finxed Income - CAD,Fixed Income - AUD,Fixed Income - JPY,Fixed Income - MUST DELETE,Equity - Preferred Stock,Equity - REIT,Fixed Income - Aggregate,Fixed Income - Short Duration,Fixed Income - Sovereign & Agency,Fixed Income - Municipals,Equity - Emerging Markets,Fixed Income - China Treasury
2009-10,,-0.04466,,-0.00692,3.5064,3.08835,-0.52693,-1.37902,-1.39984,,-1.85771,-0.37492,-2.37565,-5.49509,-1.23875,1.33386,0.71456,1.79465,1.03289,0.13836,0.01544,1.52747,3.40417,-0.26638,0.03181,-0.29279,-0.41745,-0.41817,-2.40382,-1.09703,0.47025,0.60684,0.1334,-2.09833,1.4075,0.02505
2009-11,,1.42985,,0.01691,2.30227,13.50291,2.69257,3.10811,-6.08976,,5.99835,6.66892,5.89552,4.11603,2.86597,1.16617,1.28257,1.00744,1.14071,1.06781,1.27862,0.6457,2.40922,0.94019,1.21767,1.94819,0.82984,0.93104,1.57195,1.87287,2.54717,0.90581,1.16478,0.82576,3.78854,0.22708
2009-12,,0.95448,,-0.01614,3.27181,-7.27757,4.34878,1.41309,8.02764,,1.93155,2.00572,0.4166,7.80274,2.11194,1.97759,-1.40763,3.28078,-0.35112,0.39932,-2.26648,1.12273,5.11178,-2.68395,-1.52043,-1.18157,0.12727,0.12218,6.29925,3.61291,-3.76189,-0.92007,-1.4712,0.33779,3.25116,0.13926
2010-01,,-0.98182,,0.03921,-7.96246,-1.24555,-6.01867,-6.14263,-0.7666,,-3.59737,-4.50039,-2.84866,-4.19309,-4.88678,-0.51995,1.32649,1.26511,1.88458,0.10328,1.45287,1.26888,-4.71027,0.70299,1.89263,1.67523,-0.00847,0.53462,0.91603,-5.72536,0.41186,0.98012,1.09982,0.52126,-4.60491,0.35003
2010-02,,0.80059,,-0.00768,3.83374,3.24637,0.52914,-2.49599,-0.90045,,3.09772,2.87365,2.38726,4.90673,0.00007,-0.4092,0.17756,0.17458,0.50304,1.48053,0.41152,0.57637,-2.59677,-0.46317,0.0452,0.18958,0.10169,1.21015,3.73388,3.03367,0.07458,0.1145,0.51749,0.96944,-0.1585,0.57875
2010-03,,1.80705,,0.00461,-1.585,-0.49561,7.24637,6.68416,9.89192,,6.03449,5.38791,6.18822,7.63672,6.80286,4.56896,0.03305,3.13516,0.80813,2.54576,-0.74881,2.94008,8.80679,0.86852,-0.63896,-0.95994,-0.17779,0.37248,2.0879,7.0324,-0.75515,0.18454,-0.17662,-0.23947,8.36455,0.7138
2010-04,,0.73719,,-0.01153,1.34739,5.95354,2.07349,-2.30796,0.46434,,1.57877,0.41472,1.7803,3.38265,-0.87985,1.26008,0.60222,2.34382,1.27315,0.71765,0.9497,0.54591,-0.60233,0.57298,-0.07759,0.54062,0.80303,0.74677,0.10811,2.5289,0.01564,0.31911,0.76064,1.21454,1.08816,0.55962
2010-05,,-2.84902,,0.02459,-8.2426,2.76799,-8.3603,-12.12493,-11.30198,,-7.98508,-7.93439,-8.39898,-6.8043,-10.52401,-4.74541,1.1203,-3.59313,-0.98806,-1.54632,1.5315,-1.83201,-7.4739,2.39787,1.40613,2.14277,0.26896,0.92405,-4.36929,-8.38539,-1.56313,0.55033,0.66852,0.75018,-8.36741,0.61932
2010-06,,-0.77519,,0.01383,-0.00831,2.55488,1.71321,-1.453,-4.83782,,-5.23482,-5.17112,-5.39042,-6.62086,-1.28265,-0.07702,1.12213,1.24447,1.49224,2.0453,1.70578,0.4459,7.73136,1.46725,1.63672,1.52605,1.09437,0.00554,1.03839,-1.9353,1.53167,0.6538,1.17473,0.05954,-0.25333,0.93948
2010-07,,1.7615,,0.02689,8.77272,-5.27207,5.87831,12.6478,1.47048,,7.0063,7.22895,6.4618,6.271,9.02998,2.99748,0.85771,3.55601,2.30311,4.39845,0.67841,1.60255,10.66263,-0.3148,0.5197,-0.03883,0.32392,0.50163,6.81104,9.60829,3.39799,0.59078,1.07244,1.24667,7.58112,0.60538
2010-08,,-0.31144,,0.02765,-3.83041,5.62291,-1.10467,-4.47817,-5.52374,,-4.51442,-4.80796,-4.18429,-5.38582,-2.74752,0.6239,0.15388,0.03653,1.86925,2.52196,1.77502,1.72507,0.35299,4.59571,1.99347,2.18958,0.65232,0.60101,2.58075,-0.54358,1.39173,0.17375,1.27951,2.28981,-2.02034,-0.10907
2010-09,,2.48474,,0.01689,7.35168,4.75563,11.33247,11.80068,4.07571,,8.92447,10.09099,7.07653,12.83349,9.94807,4.08539,-0.38127,3.01265,0.74416,1.68317,0.04861,0.77697,1.62103,-0.58547,0.78651,-1.07552,0.08063,-0.3811,0.71473,8.64882,2.34676,-0.035,0.27012,-0.15604,10.86515,1.90558
2010-10,,1.39657,,0.01152,4.80374,3.67639,2.62915,4.62526,-1.72715,,3.80492,5.11242,2.61544,4.42261,3.40638,3.13887,0.97966,2.5827,0.63066,1.86576,-0.06236,1.90531,8.29367,-1.47496,0.06741,-0.36408,-0.32101,-1.77354,0.43369,4.18694,1.25575,0.65702,0.29447,-0.27681,3.50913,-0.04626
2010-11,,-0.48242,,0.00921,-1.30199,1.94998,-1.46615,-8.13179,6.00677,,0.01282,0.3503,-1.01611,3.83487,-3.85888,-0.45025,-0.17989,-1.16871,-1.22835,-3.52004,-0.67198,-1.30846,-2.49976,-0.5885,-1.10111,-0.34733,-1.09037,-1.92223,-0.3403,-4.15719,-3.80669,-0.08569,-0.99422,-1.99944,-3.64214,-1.16375
2010-12,,1.86877,,0.01765,11.6982,2.56005,5.52875,8.19521,4.30744,,6.68314,5.22194,8.05388,7.00854,7.83066,3.07061,-0.55008,1.81319,-0.73872,-0.4487,-1.61824,0.09027,4.38207,-0.09679,0.19509,-0.35758,0.63462,0.89117,0.70858,6.30467,1.30588,-0.12662,-1.02235,-1.93882,4.63856,1.3062
2011-01,,0.4,,0.01842,2.31664,-6.23162,-0.96185,4.67505,1.17596,,2.37016,2.76412,2.26841,1.10264,0.98424,-1.29525,0.052,2.20624,0.28065,-0.54813,0.0044,0.1037,-1.24016,-1.98038,-0.74262,1.10145,-0.54445,-0.32792,0.69448,1.33187,0.17997,0.21669,0.18004,-0.73596,-2.97369,-0.08298
2011-02,,1.01662,,0.01458,0.18218,5.6612,-3.85363,3.15246,4.57754,,3.42591,2.96646,3.74183,4.69513,2.63408,-0.39205,0.25065,1.31072,0.48677,0.21286,-0.05837,0.57202,1.27931,0.762,0.28757,0.32921,-0.13592,0.65807,1.59202,2.90348,0.58873,0.00605,0.19005,1.59133,-0.12192,0.63839
2011-03,,-0.0068,,0.01995,1.65601,2.02716,6.29418,-0.64401,-8.0354,,0.03978,-0.47916,-0.09175,2.67823,-0.22993,2.49652,0.27867,0.32348,0.39598,1.23103,-0.02972,0.74153,0.22474,0.41495,-0.05896,0.59121,0.08384,0.66794,1.08909,-1.18024,0.47098,0.01865,0.2025,-0.33245,5.88071,0.65414
2011-04,,1.50969,,0.01841,1.80765,8.09618,3.79061,7.98593,-1.76088,,2.96153,3.23971,2.77382,3.44043,4.88541,1.55943,1.09774,1.5498,1.46885,1.40406,1.08894,0.34097,1.67616,1.96739,0.82688,0.42145,0.30218,0.51983,1.29928,5.02116,3.09952,0.50087,1.12165,1.79078,2.64025,1.21503
2011-05,,-0.9379,,0.00767,-4.59794,-1.33955,-1.32336,-3.79817,-1.4917,,-1.13196,-1.39394,-1.33203,-1.39764,-2.88379,-1.93274,1.07397,0.48779,1.17744,1.58034,1.42459,0.65596,1.51272,1.2658,1.61209,1.44734,0.32649,0.47113,0.64785,0.50947,-0.07845,0.3625,1.22504,1.7091,-2.43312,0.49216
2011-06,,-0.97383,,0.0115,-5.21383,-2.20874,-2.27488,-1.48978,0.89429,,-1.66691,-1.35742,-1.81034,-1.78804,-1.45101,-1.50746,0.09334,-0.97363,-0.59277,1.06495,-0.29889,0.03772,1.74817,-0.70939,-0.07838,0.64246,0.33905,-0.35949,-0.39621,-2.47652,0.07583,0.03997,-0.1309,0.3481,-1.51685,0.08683
2011-07,,0.03415,,-0.0207,1.69845,8.40529,1.23429,-3.85887,-1.05065,,-2.03346,0.24666,-3.23772,-3.15754,-1.36446,-0.08492,0.92944,1.15897,1.67981,1.96062,1.6659,0.93675,2.08842,3.53315,2.41556,2.17797,0.33379,-0.84531,-1.75061,0.73162,2.06419,0.28614,1.35385,1.02034,-0.67781,0.29598
2011-08,,-1.48826,,0.03681,-0.73783,12.29671,-9.85349,-10.59693,-9.04182,,-5.43219,-4.60193,-5.93809,-7.89813,-8.56976,-3.98297,1.24548,-4.0025,-0.14587,0.61581,2.54115,-0.87515,-2.1564,1.53683,1.05685,2.56203,0.29798,-0.05804,-1.40773,-6.28517,1.27187,0.18573,1.3731,1.7108,-9.14323,0.98704
2011-09,,-2.10672,,-0.00077,-14.54957,-11.43074,-13.16283,-10.96524,-0.8308,,-7.02988,-6.23472,-6.84121,-10.78875,-11.12508,-6.94579,0.17076,-3.26886,-1.39108,-4.47527,1.53109,-2.44412,-10.10321,3.7141,2.23548,0.97826,0.40145,1.6825,-4.65648,-12.39573,-2.31073,-0.19831,0.28482,1.03456,-14.73934,0.299
2011-10,,1.79102,,0.00997,6.32745,6.34476,12.00888,12.60422,0.9416,,10.92931,9.95862,10.987,14.04838,10.53448,4.76253,-0.00275,5.99302,1.87238,4.64292,-0.71008,1.76758,4.81997,1.43312,-0.38604,-0.85703,-0.14341,1.31849,4.81966,12.63456,1.33112,0.20917,0.05286,-0.37259,13.22495,1.32678
2011-11,,-0.66069,,0.0046,-2.67022,1.31631,-8.31551,-4.36036,-4.79901,,-0.221,0.18863,-0.51988,-0.58924,-5.10317,-3.47324,0.18193,-2.15625,-1.49863,-0.96138,0.67092,-2.55372,0.08285,2.32402,0.53255,3.25771,-0.04073,1.46343,-2.92823,-5.56982,-1.74514,-0.08697,-0.16794,0.59173,-7.11372,0.59587
2011-12,,-0.13302,,0.00077,-2.11862,-10.48298,0.58759,-2.08281,0.01927,,1.02291,0.16241,2.33972,-1.33432,-1.11808,-2.1063,0.70112,2.65664,1.07393,1.26584,0.8886,1.28993,4.73193,1.70439,1.92904,1.04798,0.61168,1.54051,0.15731,0.94205,0.67433,0.18106,0.8081,1.90169,-1.47881,2.35105
2012-01,,1.34595,,-0.00153,0.87105,10.88654,10.77738,5.18599,3.66216,,4.48154,5.45084,3.30736,8.60835,6.78452,4.94925,0.40792,3.03585,1.91563,1.64164,0.43946,2.80074,4.80388,0.50588,0.4596,0.10511,0.13511,0.3621,6.99559,7.76098,1.67375,0.33266,1.04624,2.3124,12.08001,0.4008
2012-02,,1.05139,,-0.0046,3.17274,-1.66557,6.02055,6.35214,10.8957,,4.3242,4.91543,4.04786,4.81443,5.6177,3.78251,0.0919,2.37485,1.23256,2.63624,-0.65081,2.1611,0.51192,-1.42762,-0.46509,-1.13669,0.10353,-0.47809,3.01585,3.51777,-0.06802,0.08165,0.06533,0.09918,5.96674,0.38805
2012-03,,-0.35595,,0.0092,-4.25099,-2.45101,-3.13573,-0.91304,3.0038,,3.29092,3.72491,3.26257,1.83292,-1.37539,-0.9289,0.065,-0.13916,0.18403,0.08956,-0.90728,0.90246,-1.9699,-0.89256,-0.37011,0.54834,0.05426,0.56896,-0.03698,1.20612,-0.72008,0.07763,-0.22435,-0.64987,-3.86523,0.23299
2012-04,,-0.08243,,0.00843,-0.26846,-0.45366,0.04596,-2.30865,-6.24682,,-0.62769,-0.21632,-1.17006,-0.83551,-1.57667,-0.55461,0.64891,1.04681,0.90537,1.76747,1.35168,1.0159,-2.501,0.42032,0.0807,2.2108,0.52363,0.06315,0.31295,2.35177,1.18003,0.29694,0.90223,1.15403,-0.31555,0.07375
2012-05,,-1.69818,,0.0115,-9.42737,-6.13621,-9.54897,-12.3315,-10.73721,,-6.01007,-6.03273,-5.78704,-7.54008,-11.35583,-4.48706,0.31648,-1.30594,0.03969,-2.60306,1.55694,-0.69224,-11.30739,4.57105,2.00341,3.86865,0.53027,1.72747,-0.89599,-6.33568,-1.02659,-0.00837,0.4554,0.82969,-11.71965,0.1528
2012-06,,0.45461,,0.00307,6.05699,2.56435,3.06152,8.33502,6.91926,,4.12022,3.03752,5.49444,2.59205,5.89787,0.57875,0.11561,2.11172,1.10822,3.90425,-0.29199,1.47147,-0.73892,-1.00173,-0.02587,-0.57898,-0.04288,0.34273,2.39228,6.52014,0.47799,0.07538,0.38925,-0.10769,4.91722,0.72895
2012-07,,0.96776,,0.01149,7.34435,0.3571,2.69327,0.90856,-4.4643,,1.3889,1.91442,1.24624,-1.08752,1.41319,0.71656,0.80387,1.90228,2.41076,4.12287,0.95457,2.4907,8.32777,2.10662,0.80728,0.02041,0.37484,0.44298,1.50863,3.61171,1.15682,0.45585,1.36297,1.58508,1.704,0.39656
2012-08,,0.67577,,0.01149,0.62402,4.53076,-0.47179,4.7396,-0.44009,,2.25228,2.4159,1.84427,3.9531,2.09096,0.94517,0.11264,1.1706,0.74188,1.11997,-0.09501,1.70831,2.71127,-0.26428,-0.15403,0.40088,-0.13584,-0.55457,1.55563,0.19884,0.8635,0.13035,0.14021,0.11402,-0.59276,0.25778
2012-09,,0.62329,,0.01456,1.05162,5.12224,7.05139,3.01411,1.69297,,2.58417,1.94597,3.58953,2.69863,3.7357,1.945,0.20777,1.39167,0.97589,1.70783,-0.26158,1.44932,5.19693,-0.68411,0.7883,0.63597,0.247,-0.21682,0.74386,1.62603,1.21914,0.12333,0.12805,0.60418,6.19379,0.92632
2012-10,,-0.33354,,0.00613,-3.86947,-3.08037,-0.26869,1.30209,0.84511,,-1.84644,-3.16126,-0.75338,-2.17197,0.38866,1.04872,-0.16777,0.87861,1.3805,0.84986,-0.1456,0.87602,-6.81999,-0.67922,-0.28552,-0.42225,-0.04062,-0.15946,1.21212,0.83726,-0.14045,-0.08456,0.2453,0.28245,1.30721,0.80556
2012-11,,0.36197,,0.02298,0.02159,-0.49511,2.76433,2.43196,5.42539,,0.58011,1.46228,-0.56225,2.16101,1.90594,1.62557,-0.17219,0.80009,0.30429,1.39729,0.48827,0.64306,1.58523,0.76638,0.58791,-0.00651,0.27035,0.41238,0.13413,1.00995,-0.0105,-0.06066,0.45836,1.64649,0.87476,0.47624
2012-12,,0.4083,,0.00689,-2.42975,-2.14813,3.13141,3.13708,9.92057,,0.91147,-0.73181,1.80849,2.19839,3.46548,3.87377,0.13698,1.57557,0.27626,0.73663,-0.40169,1.3393,5.61656,-0.47476,-0.1818,-0.20449,-0.29954,0.19896,0.50349,3.84014,-0.32936,0.12238,-0.15992,-1.23547,4.8019,0.14642
2013-01,,1.2877,,0.01302,2.78799,-0.94689,1.67911,5.33322,8.93061,,5.1795,3.54198,6.0824,6.74815,4.06563,3.13641,-0.50032,1.34053,-0.35345,-1.66951,-0.75617,-0.53953,-2.13324,-1.95272,-0.77514,-0.53284,0.27285,0.14029,1.2581,3.15619,-0.90957,-0.11001,-0.60585,0.41661,3.07009,0.54615
2013-02,,-0.00669,,0.00383,-3.72576,-5.04143,-0.092,-3.32328,3.75992,,1.35749,1.3414,1.28534,0.61896,-1.05784,0.6641,0.33892,0.50781,0.33767,-0.37315,0.50996,-0.10177,-2.54223,0.89539,0.92452,0.66204,0.81372,0.29819,0.76485,0.72333,-0.9475,0.15858,0.40015,0.30277,-2.69682,0.20893
2013-03,,0.74277,,0.02297,0.68034,0.99153,-1.97369,-0.49906,6.7182,,3.75033,3.65645,3.72605,4.79209,0.19959,1.49012,0.11666,1.0183,0.07972,-0.7987,0.0934,0.2061,-0.21204,1.77055,0.465,-0.21845,1.11192,0.40884,1.07987,2.27004,-0.25395,0.06353,0.00414,-0.43168,-1.91094,0.55617
2013-04,,1.05613,,0.01148,-1.68631,-7.74052,1.76632,4.48417,12.27321,,1.92666,2.38664,1.69409,0.65937,3.67615,0.18874,0.53155,1.80909,1.51829,3.26453,0.84401,1.95134,5.93911,1.17151,1.13326,1.73783,-0.49935,0.89361,1.2358,7.29883,1.39098,0.1553,1.14646,1.09616,0.84229,1.65086
2013-05,,-0.1709,,0.00153,-1.66609,-5.46332,-1.25279,0.87684,-2.10381,,2.33919,1.54688,2.94774,3.43966,-2.3133,0.5805,-1.53333,-0.58002,-1.90656,-4.02925,-1.62857,-0.34489,0.34639,-2.63741,-1.55974,-0.57289,-1.18305,0.41986,-0.61131,-7.716,-2.97303,-0.25307,-1.7791,-1.22135,-2.60127,0.93042
2013-06,,-1.18515,,0.0023,-3.61163,-12.15039,-5.67416,-5.24098,0.10874,,-1.34288,-2.14858,-0.74091,-1.07214,-4.33695,-3.99311,-0.96148,-2.6222,-3.07587,-5.18375,-1.09215,-2.74461,-0.52466,-2.41837,-2.02369,-1.25108,0.03526,-0.2158,-2.2006,-2.67587,-1.18368,-0.17843,-2.23765,-2.8309,-6.97372,-0.36743
2013-07,,0.93284,,0.00995,0.79402,7.11587,1.89388,7.94799,-0.34281,,5.08842,4.86803,5.4278,8.14278,4.37927,0.20603,-0.09014,1.8953,0.85387,1.0941,-0.09554,1.34139,4.44354,0.80517,0.16216,0.68436,0.26769,-0.84136,-0.59345,1.20437,1.2563,0.23703,0.14876,-0.87512,1.57775,-0.20415
